ID,Direction,Community,Elevator,Floor,TotalFloor,Layout,Price,Region,Renovation,Size,Year
101124073316,东南,嘉园一里,有,高楼层,22,2室1厅,396.0,丰台,精装,71.0,1998
101123021479,南北,定安里,无,高楼层,6,3室1厅,480.0,东城,简装,72.17,
101122831004,南北,北京城建畅悦居A区,有,中楼层,21,3室1厅,399.0,昌平,简装,106.22,
101122570897,东南,北京新天地四期,有,低楼层,28,1室1厅,342.0,朝阳,精装,61.44,2009
101123519798,南西,世嘉光织谷东区,有,中楼层,7,2室1厅,230.0,怀柔,其他,99.9,2013
101122739201,南北,光辉南里,无,中楼层,6,2室1厅,340.0,朝阳,简装,63.45,
101122329335,南北,弘善家园,有,中楼层,14,1室1厅,240.0,朝阳,简装,59.86,
101123363764,南,鸿坤理想城五期,有,低楼层,18,1室1厅,175.0,大兴,简装,52.72,
101120744658,西北,远洋天地一期,有,中楼层,30,3室2厅,705.0,朝阳,精装,132.89,
101123292142,南北,瑞新里小区,有,中楼层,15,4室2厅,1860.0,海淀,精装,170.59,
101124024043,东北,南木樨园,有,中楼层,17,3室1厅,340.0,丰台,简装,74.27,
101122877972,东西北,育新花园,有,中楼层,22,3室1厅,680.0,海淀,精装,102.6,1996
101120895161,南北,金色漫香苑,有,低楼层,8,5室2厅,695.0,昌平,精装,189.05,
101124194609,西北,劲松八区,有,高楼层,16,3室1厅,389.0,朝阳,简装,77.18,1983
101124043857,东南,慧忠里C区,无,中楼层,6,1室1厅,350.0,朝阳,精装,45.36,
101123309242,西南,海棠湾一期,有,中楼层,27,2室1厅,428.0,通州,精装,90.0,
101122544041,南北,瑞都公园世家南区,有,高楼层,15,2室1厅,418.0,通州,精装,94.38,
101121063717,西南,阿尔法社区三期,无,中楼层,6,2室1厅,273.0,通州,简装,79.23,2011
101124323078,南,华远铭悦园,有,低楼层,28,1室1厅,199.0,通州,精装,58.27,
101123771908,东南,海棠湾三期,有,中楼层,27,2室2厅,422.0,通州,精装,89.92,
101119670893,南北,隆盛园,无,顶层,6,2室1厅,135.0,大兴,简装,97.31,2002
101119548944,南北,恒盛波尔多小镇南区,有,中楼层,6,2室2厅,169.0,大兴,精装,97.61,
101122842176,东南西北,北洼西里,有,高楼层,18,3室2厅,898.0,海淀,简装,102.0,
101122438841,西,力度家园,有,低楼层,15,1室1厅,399.0,海淀,精装,67.89,2004
101122035941,东北,安华里社区,有,高楼层,16,3室1厅,510.0,朝阳,简装,79.89,
101124064566,西南,炫特嘉园三期,有,低楼层,14,1室1厅,323.0,朝阳,简装,72.99,
101117645178,北,旺座中心公寓,有,低楼层,30,2室1厅,795.0,朝阳,简装,185.78,
101121747860,南北,天露园一区,无,高楼层,6,2室1厅,380.0,昌平,精装,97.59,2008
101121567332,南北,北分厂,有,底层,3,2室1厅,333.0,海淀,简装,50.1,
101123156798,南,胜利小区,无,中楼层,6,1室1厅,145.0,顺义,简装,43.8,
101123824587,南,农光南里,有,低楼层,16,2室1厅,260.0,朝阳,精装,47.32,
101123392287,南北西,甜水园东里,无,顶层,6,2室1厅,298.0,朝阳,简装,61.16,
101122684411,南北,铭科苑,无,高楼层,6,2室1厅,415.0,海淀,简装,69.8,
101119172802,南北,涧桥山,暂无数据,低楼层,18,2室1厅,158.0,密云,精装,83.26,2013
101122303817,南北,绿丰家园,无,底层,6,1室1厅,189.0,朝阳,简装,58.49,
101123433186,南西,晨光家园A区,有,顶层,26,2室1厅,445.0,朝阳,精装,76.39,
101123889101,南,恒大御景湾东区,有,低楼层,20,2室2厅,346.0,朝阳,精装,88.74,
101122002173,北东,劲松四区,有,中楼层,12,2室1厅,270.0,朝阳,简装,54.5,
101124111117,南北,西便门西里,无,中楼层,6,3室1厅,730.0,西城,简装,77.22,
101122054646,北,小雅宝胡同,无,底层,1,1室0厅,268.0,东城,简装,14.9,
101121819398,南,颂善园,有,高楼层,18,2室1厅,159.0,大兴,精装,80.47,
101123483402,南北,建邦华庭西区,有,高楼层,9,3室1厅,465.0,房山,精装,110.76,
101122817708,东南,顺源里,有,中楼层,12,2室1厅,345.0,朝阳,精装,52.35,1984
101124229733,南,三环新城7号院,有,中楼层,29,2室1厅,525.0,丰台,精装,102.16,2005
101124029508,南,红狮家园,有,低楼层,18,2室1厅,455.0,丰台,简装,88.77,
101123775856,南西北,宋家庄家园二区,有,高楼层,29,3室1厅,468.0,丰台,简装,89.22,
101122633773,西南,福盈家园,有,高楼层,20,2室1厅,325.0,朝阳,毛坯,73.97,
101122865942,南东南,尚东阁,有,中楼层,19,2室1厅,399.0,朝阳,简装,86.59,
101123677572,南,盛嘉华苑,有,中楼层,18,2室1厅,219.0,大兴,简装,69.42,
101123884913,南北,灵秀山庄,无,中楼层,7,2室1厅,358.0,大兴,简装,84.76,2003
101121923294,南北,蓝桥驿苑,有,低楼层,15,2室1厅,163.0,大兴,精装,80.42,2014
101121276537,东南西北,芳城园三区,有,中楼层,25,2室1厅,439.0,丰台,简装,74.7,1994
101120868584,南北,苹果社区南区,有,中楼层,21,2室1厅,795.0,朝阳,精装,97.37,
101122844916,南,四方景园三区,有,中楼层,15,2室1厅,465.0,丰台,简装,93.1,
101123859027,南北,八里庄西里,无,高楼层,6,2室1厅,222.0,朝阳,毛坯,54.29,1983
101124037018,南西南西,玉林里小区,有,低楼层,18,2室1厅,410.0,丰台,简装,59.7,
101121788235,南北,丰西北里,无,底层,6,2室1厅,175.0,丰台,简装,49.55,
101123416711,南北,南礼士路三条北里,无,中楼层,6,2室1厅,695.0,西城,简装,57.5,1985
101123578765,南北,裕民路1号院,无,底层,6,3室1厅,410.0,朝阳,其他,56.87,1980
101123050516,南北,永安南里,无,底层,7,2室1厅,389.0,朝阳,精装,61.33,1992
101123757697,东南,旗胜家园,有,中楼层,21,2室1厅,390.0,昌平,简装,82.86,
101123624230,南北,龙跃苑东二区,无,高楼层,6,2室1厅,395.0,昌平,简装,100.31,
101121265304,北南,灵秀山庄,无,底层,7,2室1厅,412.0,大兴,精装,83.9,
101123822173,南北,中环南路11号院,无,中楼层,6,2室1厅,358.0,朝阳,精装,64.45,1993
101124298030,东南,住欣家园,有,低楼层,21,2室1厅,230.0,朝阳,简装,72.03,
101123835101,东南,左家庄北里,无,底层,6,1室1厅,270.0,朝阳,毛坯,39.86,
101124250812,东南,北街家园八区,有,低楼层,17,1室0厅,133.0,昌平,简装,34.29,
101124154614,南,劲松三区,无,底层,5,1室1厅,220.0,朝阳,毛坯,38.96,1981
101121365652,南北,上元君庭,有,低楼层,27,2室1厅,758.0,朝阳,简装,103.55,
101123419425,北,北京新天地三期,有,中楼层,28,1室1厅,308.0,朝阳,简装,61.84,
101122768582,南北,黄村西里,无,高楼层,6,2室1厅,204.0,大兴,精装,79.8,
101122891894,南北,长楹天街西区,有,中楼层,18,3室2厅,980.0,朝阳,精装,141.51,2013
101123270940,南,红松园1号院,无,底层,6,1室1厅,159.0,朝阳,简装,34.91,1986
101123600279,东西北,观湖国际,有,高楼层,25,3室1厅,1450.0,朝阳,精装,175.44,
101124147828,南,康泽佳苑南区,有,中楼层,18,2室1厅,166.0,房山,精装,52.7,2014
101122977748,南,长阳国际城二区,有,高楼层,20,2室1厅,268.0,房山,精装,78.64,
101122138471,南北,邑上公馆,有,低楼层,6,2室2厅,262.0,房山,精装,83.09,2014
101122744543,东北,南庭新苑北区,有,中楼层,16,2室1厅,279.0,丰台,精装,58.97,
101123426467,南北,地坛北里,无,顶层,5,2室1厅,540.0,东城,简装,55.99,
101124257436,东,金融街融汇,有,低楼层,26,1室1厅,198.0,大兴,精装,52.25,2014
101124093807,南北,新源时代,有,底层,18,2室1厅,255.0,大兴,简装,89.19,
101124195648,东,富强东里,无,中楼层,6,2室1厅,156.0,大兴,简装,44.52,1979
101122479462,西南,顺四条37号院,有,高楼层,18,2室1厅,318.0,丰台,简装,65.9,
101123915243,西北,方南家园一期,有,底层,24,3室1厅,372.0,丰台,简装,95.62,2001
101123590836,南,里仁东街,无,中楼层,6,1室1厅,449.0,西城,简装,42.3,1984
101123036994,南,保利春天里,有,低楼层,27,2室1厅,320.0,大兴,简装,84.47,
101117919348,南北,三合南里,无,高楼层,6,2室1厅,228.0,大兴,简装,75.24,1995
101124149658,东南北,同仁园,无,中楼层,7,2室1厅,337.0,丰台,简装,81.99,
101119171500,南北,天通苑东二区,无,高楼层,7,4室2厅,449.0,昌平,简装,182.63,
101123166886,南,信建里小区,无,顶层,6,1室1厅,430.0,西城,简装,47.89,1995
101122827510,南北,三里屯东,无,中楼层,5,2室1厅,450.0,朝阳,简装,59.3,1965
101124232137,南,合景领峰8号院,有,中楼层,8,3室1厅,328.0,房山,精装,90.15,
101123835943,西,龙湖长城源著2号院,有,中楼层,6,1室1厅,65.8,密云,精装,58.23,
101123314119,南,金域缇香,有,低楼层,17,1室1厅,190.0,房山,精装,63.43,2014
101124204728,南北,昊天嘉园,无,顶层,6,2室1厅,186.0,房山,简装,85.17,
101123487427,南北,长景新园,有,中楼层,11,2室1厅,309.0,房山,精装,93.11,2016
101122341057,南,安贞西里,有,高楼层,16,2室1厅,435.0,朝阳,简装,61.32,1986
101120383514,南北,上地佳园,有,低楼层,17,3室2厅,1880.0,海淀,精装,149.67,2004
101123305307,南,香河园中里,无,底层,6,1室1厅,250.0,朝阳,精装,38.66,
101124221797,西南,瞰都国际,有,低楼层,25,3室1厅,820.0,朝阳,精装,114.43,2005
101123173628,南,青荷里宸欣园,有,高楼层,24,2室1厅,280.0,朝阳,简装,82.12,2021
101122259823,东,美景东方,有,高楼层,12,2室1厅,679.0,朝阳,精装,101.59,2005
101124231196,南北,新开路16号院,无,中楼层,5,3室0厅,210.0,丰台,精装,55.91,
101124050265,东南,珠江绿洲,有,高楼层,31,3室1厅,669.0,朝阳,其他,143.59,2003
101123864378,南北,西府颐园,有,低楼层,26,2室1厅,438.0,丰台,精装,93.85,2010
101122622459,南北,龙跃苑四区,无,高楼层,6,3室1厅,507.0,昌平,简装,146.16,2005
101123858610,东西,金隅康惠园1号院,有,中楼层,20,2室1厅,310.0,朝阳,简装,90.41,
101118064275,西北,乐成豪丽,有,中楼层,15,3室2厅,860.0,朝阳,精装,136.96,
101123021506,南北,世安家园,无,中楼层,6,2室1厅,425.0,朝阳,精装,69.07,
101120518996,南北,大瓦窑绿洲家园,暂无数据,底层,10,2室1厅,420.0,丰台,精装,98.69,2010
101123664734,南北,华裕园小区,无,中楼层,7,3室1厅,1075.0,西城,简装,79.4,2000
101123574614,南北,乔庄北街279号院,无,低楼层,6,2室1厅,310.0,通州,精装,80.65,
101123764271,南北,柳岸景园,无,中楼层,7,2室1厅,324.0,通州,简装,98.15,2003
101124084603,东南,松榆东里,有,中楼层,18,2室1厅,309.0,朝阳,简装,63.88,
101123188920,西,京棉新城,有,中楼层,28,2室1厅,418.0,朝阳,简装,80.24,2008
101123627428,东南,北苑家园清友园,有,中楼层,25,2室1厅,545.0,朝阳,简装,107.27,
101123899934,南北,同馨家园,有,低楼层,28,2室2厅,336.0,丰台,精装,79.24,2016
101123171681,西南,天通苑东二区,有,低楼层,17,2室1厅,353.0,昌平,简装,106.67,2001
101123642779,南北,左家庄北里,无,低楼层,6,3室1厅,458.0,朝阳,精装,68.76,
101123355368,南北,同仁园,无,中楼层,7,2室1厅,318.0,丰台,简装,65.89,
101123531096,南,万寿路小区,无,低楼层,6,2室1厅,660.0,海淀,简装,74.7,1994
101121989738,南北,西环里,无,中楼层,6,2室1厅,176.0,昌平,简装,59.15,
101123603167,北西,安宁庄后街15号院,无,底层,6,2室1厅,310.0,海淀,简装,45.6,
101124057573,南北,蒲黄榆二里,有,中楼层,12,2室1厅,310.0,丰台,精装,56.5,
101124038058,南北,黄村西里,无,中楼层,5,3室1厅,245.0,大兴,简装,77.7,1983
101123289872,南北,三四零一小区,无,高楼层,6,3室2厅,880.0,西城,精装,98.92,1999
101122880132,南北,东柳西里,无,中楼层,5,2室1厅,182.0,朝阳,精装,46.56,1984
101124157887,南北,康宜家园南区,有,低楼层,17,2室1厅,189.0,大兴,精装,69.76,2015
101123870410,西北,建新南区,无,高楼层,6,2室1厅,235.0,顺义,简装,51.83,1987
101121254016,南北,高家园三区,无,中楼层,6,3室1厅,450.0,朝阳,简装,80.79,1983
101123849235,西,首座御园二区二期,有,中楼层,14,2室1厅,255.0,大兴,精装,89.98,
101124061135,东西,百万庄寅区,暂无数据,顶层,3,3室1厅,780.0,西城,简装,77.57,
101120053359,西北,西马金润二区,有,低楼层,15,2室1厅,315.0,丰台,简装,79.32,
101123389897,东南,金隅康惠园3号院,有,中楼层,22,2室1厅,298.0,朝阳,精装,68.41,2010
101124159115,东,南庭新苑南区,有,高楼层,15,1室1厅,169.0,丰台,简装,50.59,2012
101121384525,南北,瀛海家园和园B区,有,顶层,15,1室1厅,229.0,大兴,精装,58.04,2013
101123487086,南,康宜家园北区,有,低楼层,17,2室1厅,199.0,大兴,简装,69.89,
101122689946,北南,尚东阁,有,中楼层,19,3室1厅,459.0,朝阳,精装,114.88,
101122403535,南,香河园街,有,中楼层,16,2室1厅,582.0,东城,简装,71.85,
101123970635,北南,枣园北里,无,底层,6,3室1厅,289.0,大兴,简装,81.82,
101123219701,南,康庄路52号院,有,高楼层,21,2室1厅,295.0,大兴,精装,88.65,2010
101121303893,南,保利首开熙悦春天,有,顶层,21,2室1厅,275.0,大兴,精装,83.82,2016
101123981312,南,首开住总熙悦安郡,有,低楼层,27,2室1厅,585.0,朝阳,精装,83.85,2019
101123857789,南,农光里,无,中楼层,5,2室1厅,318.0,朝阳,简装,51.48,1977
101120565213,东,南海雅苑北区,有,高楼层,22,1室1厅,185.0,亦庄开发区,精装,59.48,2015
101122755929,西,金泉时代,有,低楼层,27,1室0厅,240.0,朝阳,简装,84.5,2009
101124304917,南北,天露园二区,无,底层,6,3室2厅,450.0,昌平,简装,125.02,2008
101123621738,南北,万科城市花园,无,中楼层,6,3室2厅,405.0,顺义,精装,119.28,
101122257153,东,南海雅苑北区,有,高楼层,22,2室1厅,215.0,亦庄开发区,精装,74.29,2015
101123988056,南,青年公寓,有,中楼层,14,1室1厅,158.0,石景山,简装,44.88,1997
101124063505,南,万年花城三期,有,中楼层,8,1室1厅,496.0,丰台,精装,65.07,2006
101124076172,东南,东丽温泉,有,中楼层,24,2室1厅,398.0,丰台,简装,73.4,2002
101123237578,南北,青塔南里,有,高楼层,28,2室1厅,296.0,丰台,精装,68.95,
101122691658,南北,南礼士路三条北里,无,底层,6,2室1厅,698.0,西城,简装,57.5,
101123507782,南北,团河苑,无,底层,6,2室1厅,210.0,大兴,精装,69.55,1996
101123090740,南北,老山东里,无,中楼层,6,2室1厅,365.0,石景山,简装,74.05,
101123991586,南北,东兴一区,无,中楼层,6,2室1厅,202.0,顺义,精装,60.37,1993
101123462413,南北,丹青府,有,中楼层,12,2室1厅,785.0,海淀,精装,87.49,2009
101123094357,南北,复兴里小区,无,高楼层,6,2室2厅,275.0,通州,简装,77.91,
101122886851,南北,康庄路50号院,有,低楼层,18,1室1厅,210.0,大兴,精装,65.19,2011
101123968154,南北,杨庄北街7号院,无,中楼层,6,1室1厅,155.0,通州,精装,51.63,1995
101122715765,东南,富力又一城C区,有,中楼层,23,2室2厅,489.0,朝阳,精装,88.33,
101122462575,南,广厦鑫苑,有,低楼层,18,2室1厅,159.0,顺义,简装,70.91,
101124044336,西南,望京新城,有,高楼层,26,3室2厅,635.0,朝阳,精装,110.14,
101124178280,西南东北,望京西园二区,有,低楼层,24,3室2厅,615.0,朝阳,精装,106.02,
101124279941,南北,融科香雪兰溪,有,中楼层,21,3室1厅,316.0,通州,简装,88.93,
101121721972,南北,泰中花园,无,高楼层,7,5室2厅,480.0,大兴,简装,204.0,
101122737408,东南北,银地家园,有,低楼层,16,3室2厅,510.0,丰台,精装,130.14,
101123363590,南北,左家庄南里,无,中楼层,4,3室1厅,525.0,朝阳,简装,79.25,1995
101123016771,西,广安康润家园西区,有,中楼层,19,1室1厅,227.0,丰台,毛坯,62.23,2021
101122734976,东,北辰福第六号院,有,高楼层,23,2室1厅,360.0,朝阳,简装,83.2,
101122086500,东南西南,左家庄北里,无,顶层,6,2室1厅,320.0,朝阳,其他,62.05,
101122870317,南,安贞西里,无,顶层,6,1室1厅,250.0,朝阳,精装,41.99,1984
101123359551,东南,春园,有,中楼层,24,2室1厅,389.0,丰台,精装,64.85,1999
101124253346,南北,世纪星城三期,有,低楼层,18,3室2厅,608.0,通州,精装,145.02,2009
101123628285,西南,国际港,有,中楼层,23,4室2厅,980.0,朝阳,简装,184.61,2002
101123680286,南北,世纪星城,有,高楼层,10,3室2厅,609.0,通州,精装,126.46,
101123686690,南,砂轮厂宿舍,无,高楼层,7,2室1厅,358.0,海淀,精装,62.17,
101121755784,南北,长阳半岛2号院,有,低楼层,28,2室1厅,305.0,房山,精装,87.65,
101122583047,南,南庭新苑北区,有,中楼层,16,2室1厅,285.0,丰台,简装,59.24,2012
101123676912,南,金隅滨和园2号院,有,高楼层,24,2室1厅,186.0,石景山,精装,65.64,
101121201981,南北,龙华园,无,中楼层,7,3室2厅,395.0,昌平,精装,109.8,1996
101123772333,南北,新华联家园南区,无,中楼层,7,2室1厅,393.8,通州,简装,101.5,
101124199985,南北,新华联家园南区,无,中楼层,7,2室2厅,345.0,通州,精装,94.58,
101123825724,南,远洋万和城B区,有,中楼层,18,2室1厅,966.0,朝阳,精装,89.41,
101123825182,西,新悦家园,无,高楼层,6,1室0厅,125.0,昌平,精装,34.54,
101123705334,南,花家地西里三区,无,中楼层,4,1室1厅,196.0,朝阳,简装,37.89,1980
101122399404,西南北,金泰城丽湾,有,中楼层,25,3室2厅,1417.0,丰台,精装,139.99,2007
101123473772,南北,首创澜茵山三期,有,中楼层,16,3室2厅,158.0,密云,精装,100.67,2016
101123818444,南北,金隅万科城一期,有,高楼层,28,2室1厅,379.0,昌平,精装,89.74,2009
101121340983,西北,胡家园小区,无,高楼层,6,3室1厅,575.0,东城,精装,70.03,
101123728729,东,永定路85号院,无,中楼层,5,2室1厅,360.0,海淀,简装,60.7,
101123514207,南,蒲安里,无,顶层,6,2室1厅,236.0,丰台,简装,57.65,1993
101122951865,西南,东区国际,有,低楼层,32,3室2厅,848.0,朝阳,简装,144.87,
101123834471,南西北,朝丰家园15号院,有,顶层,13,2室1厅,275.0,朝阳,简装,82.27,2011
101123808775,东西西北北,依翠园,有,中楼层,18,3室1厅,469.0,石景山,简装,112.53,
101123354336,南北,江山赋,有,中楼层,10,2室1厅,480.0,顺义,简装,95.96,2010
101123537235,南北,澳林春天四期,有,高楼层,13,2室2厅,1398.0,朝阳,精装,130.97,2004
101120679391,南,永泰园,无,低楼层,6,1室1厅,340.0,海淀,简装,55.2,2000
101123415950,南北,西坝河东里,无,顶层,6,2室1厅,285.0,朝阳,简装,56.59,1988
101124174459,南北,亿城天筑,无,中楼层,5,3室2厅,830.0,丰台,精装,129.04,2007
101124305921,南北,翠海明苑,无,低楼层,6,2室1厅,485.0,丰台,精装,93.58,2006
101124221053,东南西,世嘉博苑,有,中楼层,15,2室1厅,399.0,大兴,简装,86.19,2009
101124215815,南,首开华润花香四季,有,中楼层,27,2室1厅,485.0,丰台,精装,81.59,
101123874946,南,西豪逸景,有,中楼层,28,1室1厅,565.0,西城,精装,64.47,
101123412198,东北,冬季星空,有,中楼层,21,2室1厅,389.0,丰台,简装,66.93,2005
101124121395,南北,天通苑东三区,无,底层,7,2室1厅,353.0,昌平,简装,107.65,
101123842837,西南北,彩虹城四区,有,低楼层,20,2室1厅,466.0,丰台,精装,78.73,
101123625277,南北,碧桂园小区C区,有,低楼层,15,3室1厅,296.0,房山,简装,123.37,
101124052076,南,永泰西里,无,中楼层,6,1室1厅,299.0,海淀,精装,46.21,
101123289162,南北,秀水园,无,顶层,6,2室1厅,315.0,朝阳,简装,63.93,1997
101123652132,南北,司达小区,无,高楼层,6,2室1厅,220.0,丰台,简装,56.96,1982
101123469895,东北,红居街10号院,有,高楼层,18,3室1厅,1080.0,西城,精装,100.91,1998
101124011441,西北,海棠湾二期,有,低楼层,27,2室1厅,345.0,通州,精装,82.01,
101123201487,南北,首开国风美唐二期,有,中楼层,19,3室1厅,578.0,昌平,精装,91.33,
101124184373,南北,稻香园,无,低楼层,6,2室1厅,560.0,海淀,简装,58.1,1999
101124167521,南北,安贞里,无,中楼层,6,3室1厅,510.0,朝阳,简装,70.22,1985
101124246474,西南,天通苑东一区,有,高楼层,33,2室1厅,306.0,昌平,精装,94.42,
101123740581,南,首创紫悦台,有,中楼层,21,2室1厅,254.0,房山,简装,74.45,
101122155344,南,铭品嘉苑,有,低楼层,20,2室1厅,208.0,房山,精装,90.63,
101124127116,南,八家嘉园,有,低楼层,25,1室1厅,350.0,海淀,精装,49.03,2014
101123355982,南北,古城现代嘉园,有,低楼层,21,2室1厅,350.0,石景山,简装,82.83,2011
101123312512,西南,安慧里四区,有,高楼层,20,3室2厅,776.0,朝阳,简装,115.55,1991
101120989665,西南,望京西园三区,有,中楼层,22,2室1厅,680.0,朝阳,精装,102.51,
101122349130,南,金隅嘉和园,有,高楼层,22,2室1厅,289.0,昌平,精装,75.82,
101123979307,南北,领秀慧谷D区,有,低楼层,12,2室2厅,570.0,昌平,精装,87.18,2016
101123951091,南北,展春园,无,底层,6,2室1厅,470.0,海淀,精装,53.3,
101123533933,东北,豪柏国际公寓,无,中楼层,6,2室1厅,770.0,海淀,精装,83.93,2005
101123124102,南北,果园小区,有,低楼层,18,3室1厅,399.0,丰台,简装,87.1,
101123318831,西南,利泽西园,有,低楼层,24,1室1厅,479.0,朝阳,简装,69.33,
101122692587,南北,莲怡园二区,有,中楼层,12,2室2厅,477.0,丰台,简装,97.09,2006
101123614116,东南,杏林园,有,中楼层,18,2室1厅,378.0,丰台,简装,75.32,1998
101121537802,南北,望京西园一区,无,中楼层,7,2室1厅,459.0,朝阳,精装,70.74,
101124018465,南北,康馨雅苑,无,高楼层,7,2室1厅,210.0,密云,简装,89.29,
101120470584,西北西北,新明胡同,有,高楼层,18,3室1厅,799.0,西城,精装,67.4,1993
101123417182,南北,欣园小区,无,中楼层,6,2室1厅,360.0,丰台,简装,57.81,
101124201435,东,中建雅颂居,有,高楼层,22,1室1厅,169.0,通州,精装,64.68,
101123480427,南北,世纪星城三期,有,高楼层,17,2室2厅,429.0,通州,精装,104.15,
101122875312,西,远洋山水,有,中楼层,25,1室1厅,415.0,石景山,精装,61.89,2005
101122971276,南北,苗圃宿舍家属楼,无,低楼层,6,3室1厅,550.0,海淀,精装,69.22,
101123187240,南北,道家园,有,中楼层,12,2室1厅,410.0,朝阳,简装,62.79,1990
101123462006,南,西坝河中里,有,低楼层,12,1室1厅,230.0,朝阳,精装,38.0,1986
101123039902,南北,安德路47号院,无,高楼层,6,2室1厅,498.0,东城,简装,53.98,
101121523216,南北,葛布店南里,无,低楼层,6,2室1厅,206.0,通州,简装,59.56,1987
101120627670,西南,金色漫香林四期,有,底层,9,2室1厅,430.0,大兴,精装,75.96,2011
101124240094,南,三源里北小街,有,高楼层,16,1室1厅,268.0,朝阳,简装,45.66,1984
101123942512,西,龙湖长城源著2号院,有,顶层,6,1室1厅,56.0,密云,精装,32.67,
101120868108,西南,翠成馨园E区,有,低楼层,28,1室1厅,224.0,朝阳,简装,55.98,
101123534260,东,三环新城8号院,有,中楼层,22,1室1厅,399.0,丰台,精装,66.98,2007
101123402494,西南,弘善家园,有,低楼层,28,2室1厅,335.0,朝阳,简装,78.44,
101120224106,南北,北京苏活四区,有,高楼层,12,3室2厅,273.0,顺义,精装,110.66,
101121954706,东南,水星园,有,低楼层,23,1室1厅,688.0,朝阳,精装,68.56,
101123252139,南北,铁东小区,无,中楼层,4,1室1厅,395.0,海淀,精装,42.1,
101124224768,东南,京贸国际公寓,有,中楼层,29,2室1厅,318.0,通州,简装,101.8,2004
101120814788,东南,苹果园小区三区,有,底层,16,2室1厅,318.0,石景山,简装,76.68,1995
101123790368,南,燕保祈东家园,有,底层,28,1室1厅,190.0,朝阳,简装,59.13,2021
101115969503,南,保利百合,有,高楼层,20,2室1厅,660.0,丰台,精装,77.22,2010
101124066885,东南西,滨河西里中区,无,中楼层,6,3室1厅,255.0,大兴,精装,75.34,1993
101120520135,南,马家堡西里,无,高楼层,6,1室1厅,169.0,丰台,精装,43.42,1992
101123882912,南,杨庄22号院,无,顶层,6,1室1厅,146.0,通州,简装,49.19,
101122452323,东南,知春里,有,中楼层,18,1室1厅,499.0,海淀,简装,51.9,
101123590487,南北,西辛北区,无,中楼层,5,2室1厅,192.0,顺义,简装,69.96,1997
101121899191,南,冠庭园,无,高楼层,7,1室1厅,269.0,昌平,精装,59.35,2006
101123993635,西南,杨庄北区,有,中楼层,22,1室1厅,256.0,石景山,简装,69.23,
101122326194,南北,龙潭北里,无,底层,5,2室1厅,538.0,东城,简装,59.32,
101124285335,南北,远洋山水,有,低楼层,26,3室1厅,830.0,石景山,简装,134.95,2005
101123104577,南北,西单宿舍,无,顶层,6,2室1厅,399.0,海淀,精装,54.1,
101122980582,西南,朝阳公园西里北区,无,中楼层,6,1室1厅,235.0,朝阳,简装,49.3,
101123621523,南北,红玺台,有,中楼层,16,3室1厅,1450.0,朝阳,精装,85.58,2011
101124141412,西,韩庄子小区,有,中楼层,24,2室1厅,429.0,丰台,精装,91.72,
101119256541,南,西四北七条,暂无数据,底层,1,1室0厅,280.0,西城,精装,16.3,
101121919280,南,秋露园,无,低楼层,6,1室1厅,420.0,海淀,精装,55.69,2004
101119073003,西南,智学苑,有,高楼层,24,2室1厅,525.0,海淀,简装,73.01,
101123942244,东,逸成东苑,有,低楼层,15,2室1厅,675.0,海淀,精装,81.66,2005
101124220426,南北,蓬莱公寓西区,无,中楼层,6,3室1厅,320.0,昌平,简装,147.58,
101121328160,南北,双裕花园西区,无,底层,7,3室1厅,530.0,顺义,精装,111.0,1999
101121611472,南,翠林二里,无,顶层,6,1室1厅,188.0,丰台,简装,43.01,
101122792561,南北,龙回苑,无,底层,6,3室2厅,490.0,昌平,简装,126.77,2004
101123412422,南北,金隅康惠园1号院,有,低楼层,9,2室1厅,333.0,朝阳,精装,88.13,
101122245453,南北,二里庄北里,无,中楼层,6,2室1厅,500.0,海淀,简装,57.8,1992
101123449721,南,伟业嘉园西里,无,底层,5,1室1厅,165.0,房山,精装,52.45,2005
101123559594,南,广安﹒康馨家园,有,中楼层,28,2室1厅,358.0,丰台,简装,70.12,2015
101122822385,南北,龙腾苑六区,无,中楼层,6,3室1厅,499.0,昌平,精装,118.51,2002
101123702475,南北,中环南路11号院,无,中楼层,6,3室1厅,470.0,朝阳,精装,83.3,1993
101123834077,南,卢沟桥南里,无,中楼层,6,2室1厅,159.0,丰台,简装,43.39,
101122856382,南北,万象新天天际高尔夫,有,高楼层,19,4室2厅,860.0,朝阳,精装,168.35,
101118050432,东南,晶都国际,有,高楼层,21,1室0厅,225.0,朝阳,简装,49.35,2006
101123321880,南北,有色金属院,有,中楼层,18,3室1厅,825.0,海淀,精装,85.8,
101123013924,东南北,南礼士路46号院,有,高楼层,25,2室1厅,1675.0,西城,精装,96.82,
101123074876,南北,泰华滨河苑,有,中楼层,18,2室1厅,608.0,朝阳,简装,105.21,
101123998974,东,鹏润家园,有,高楼层,16,2室1厅,390.0,丰台,精装,66.03,
101124036599,东,北街家园六区,有,高楼层,18,2室1厅,268.0,昌平,精装,61.69,2010
101120744658,西北,远洋天地一期,有,中楼层,30,3室2厅,705.0,朝阳,精装,132.89,
101123242218,南北,王庄路27号院,无,底层,6,4室1厅,698.0,海淀,其他,75.0,1999
101123299652,南,金隅滨和园燕堤中街6号院,有,高楼层,31,1室1厅,142.0,石景山,精装,56.39,2014
